destination_id,nr_listings,from_price,currency_code,parent_id1,type1,slug1,parent_id2,type2,slug2,parent_id3,type3,slug3,concat,name
1914,7,320000,ZAR,3189,state,kwazulu-natal,3258,country,south-africa,0,continent,africa-and-the-middle-east,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/south-africa/kwazulu-natal,KwaZulu-Natal
1465,5,62000,GBP,2675,state,la-gomera,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/la-gomera,La Gomera
2161,4,27000,USD,2413,state,la-libertad,3490,country,el-salvador,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/el-salvador/la-libertad,La Libertad
2514,4,21000,GBP,2675,state,la-magdalena,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/la-magdalena,La Magdalena
2163,4,45000,EUR,2675,state,la-oliva,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/la-oliva,La Oliva
6021,4,75000,USD,2650,state,la-paz,3490,country,mexico,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/mexico/la-paz,La Paz
4365,3,69000,USD,2650,state,la-punta,3490,country,mexico,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/mexico/la-punta,La Punta
5542,3,86000,EUR,2675,state,la-vegueta,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/la-vegueta,La Vegueta
3254,4,4000000,INR,2585,state,ladakh,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/ladakh,Ladakh
7995,5,2898000,THB,3513,state,laem-sor-beach,2805,country,thailand,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/laem-sor-beach,Laem Sor Beach
2179,3,36200,EUR,2874,state,laganas,2968,country,greece,0,continent,europe,www.bookyogaretreats.com/all/d/europe/greece/laganas,Laganas
3507,31,32900,EUR,3276,state,lagos,2968,country,portugal,0,continent,europe,www.bookyogaretreats.com/all/d/europe/portugal/lagos,Lagos
3464,3,195000,USD,2464,state,laguna-de-apoyo,3490,country,nicaragua,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/nicaragua/laguna-de-apoyo,Laguna de Apoyo
1629,7,74900,EUR,2675,state,lajares,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/lajares,Lajares
3548,10,70000,USD,2554,state,lake-atitlan,3490,country,guatemala,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/guatemala/lake-atitlan,Lake Atitlan
3495,3,40000,GBP,3383,state,lake-district,2968,country,united-kingdom,0,continent,europe,www.bookyogaretreats.com/all/d/europe/united-kingdom/lake-district,Lake District
2436,5,47500,USD,3466,state,lake-titicaca,3490,country,peru,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/peru/lake-titicaca,Lake Titicaca
2623,51,25000,USD,2585,state,lakshman-jhula,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/lakshman-jhula,Lakshman Jhula
113,3,22500,EUR,2708,state,lamu-archipelago,3258,country,kenya,0,continent,africa-and-the-middle-east,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/kenya/lamu-archipelago,Lamu Archipelago
112,3,22500,EUR,2708,state,lamu-island,3258,country,kenya,0,continent,africa-and-the-middle-east,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/kenya/lamu-island,Lamu Island
1428,6,30000,EUR,3235,state,landes,2968,country,france,0,continent,europe,www.bookyogaretreats.com/all/d/europe/france/landes,Landes
5233,3,33500,USD,2790,state,lang-co,2805,country,vietnam,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/vietnam/lang-co,Lang Co
3398,6,39000,EUR,3235,state,languedoc-roussillon,2968,country,france,0,continent,europe,www.bookyogaretreats.com/all/d/europe/france/languedoc-roussillon,Languedoc-Roussillon
1695,4,48000,EUR,2675,state,lanjaron,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/lanjaron,LanjarÕ_n
1461,10,29900,EUR,2675,state,lanzarote,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/lanzarote,Lanzarote
2186,18,29900,EUR,2675,state,las-palmas,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/las-palmas,Las Palmas
1830,5,49000,EUR,2530,state,lasko,2968,country,slovenia,0,continent,europe,www.bookyogaretreats.com/all/d/europe/slovenia/lasko,Lasko
1484,4,84000,EUR,3424,state,latchi,2968,country,cyprus,0,continent,europe,www.bookyogaretreats.com/all/d/europe/cyprus/latchi,Latchi
458,4,35300,CAD,3484,state,laurentides,3490,country,canada,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/canada/laurentides,Laurentides
1789,4,69900,EUR,2874,state,lefkada,2968,country,greece,0,continent,europe,www.bookyogaretreats.com/all/d/europe/greece/lefkada,Lefkada
2460,4,4000000,INR,2585,state,leh,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/leh,Leh
1026,3,35700,GBP,3383,state,leicester,2968,country,united-kingdom,0,continent,europe,www.bookyogaretreats.com/all/d/europe/united-kingdom/leicester,Leicester
2712,8,30000,GBP,3276,state,leiria,2968,country,portugal,0,continent,europe,www.bookyogaretreats.com/all/d/europe/portugal/leiria,Leiria
6669,7,39000,EUR,3235,state,lempaut,2968,country,france,0,continent,europe,www.bookyogaretreats.com/all/d/europe/france/lempaut,Lempaut
1430,3,150600,USD,3470,state,lenox,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/lenox,Lenox
2754,3,59000,EUR,2874,state,lentas,2968,country,greece,0,continent,europe,www.bookyogaretreats.com/all/d/europe/greece/lentas,Lentas
6881,6,38800,EUR,1031,state,leuven,2968,country,belgium,0,continent,europe,www.bookyogaretreats.com/all/d/europe/belgium/leuven,Leuven
2947,6,250000,USD,3466,state,lima,3490,country,peru,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/peru/lima,Lima
138,3,78500,USD,3466,state,limatambo,3490,country,peru,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/peru/limatambo,Limatambo
3113,30,67500,USD,3340,state,limon,3490,country,costa-rica,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/costa-rica/limon,LimÕ_n
6685,3,29500,EUR,3235,state,limoges,2968,country,france,0,continent,europe,www.bookyogaretreats.com/all/d/europe/france/limoges,Limoges
477,3,29500,EUR,3235,state,limousin,2968,country,france,0,continent,europe,www.bookyogaretreats.com/all/d/europe/france/limousin,Limousin
148,6,49900,GBP,3383,state,lincolnshire,2968,country,united-kingdom,0,continent,europe,www.bookyogaretreats.com/all/d/europe/united-kingdom/lincolnshire,Lincolnshire
3064,29,33600,EUR,3276,state,lisbon,2968,country,portugal,0,continent,europe,www.bookyogaretreats.com/all/d/europe/portugal/lisbon,Lisbon
1737,3,44500,EUR,2617,state,liscannor,2968,country,ireland,0,continent,europe,www.bookyogaretreats.com/all/d/europe/ireland/liscannor,Liscannor
7842,3,34900,EUR,2822,state,list-auf-sylt,2968,country,germany,0,continent,europe,www.bookyogaretreats.com/all/d/europe/germany/list-auf-sylt,List auf Sylt
1136,3,90000,EUR,2948,state,livorno,2968,country,italy,0,continent,europe,www.bookyogaretreats.com/all/d/europe/italy/livorno,Livorno
1486,3,26600,EUR,3235,state,loire-valley,2968,country,france,0,continent,europe,www.bookyogaretreats.com/all/d/europe/france/loire-valley,Loire Valley
514,3,60500,USD,2768,state,loja,3490,country,ecuador,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/ecuador/loja,Loja
3286,7,9100,USD,2354,state,lombok,2805,country,indonesia,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/indonesia/lombok,Lombok
2357,3,26000,GBP,3383,state,london,2968,country,united-kingdom,0,continent,europe,www.bookyogaretreats.com/all/d/europe/united-kingdom/london,London
3097,6,55500,USD,3298,state,long-bay,3490,country,jamaica,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/jamaica/long-bay,Long Bay
3859,3,79000,USD,3470,state,long-island,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/long-island,Long Island
3443,3,149500,USD,3470,state,los-angeles,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/los-angeles,Los Angeles
1482,4,129500,USD,3184,state,los-santos,3490,country,panama,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/panama/los-santos,Los Santos
736,10,49500,GBP,3276,state,loule,2968,country,portugal,0,continent,europe,www.bookyogaretreats.com/all/d/europe/portugal/loule,Loule
3931,4,37200,EUR,3276,state,lourinha,2968,country,portugal,0,continent,europe,www.bookyogaretreats.com/all/d/europe/portugal/lourinha,Lourinha
2741,15,56600,USD,2354,state,lovina,2805,country,indonesia,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/indonesia/lovina,Lovina
7601,3,69000,EUR,1747,state,lovran,2968,country,croatia,0,continent,europe,www.bookyogaretreats.com/all/d/europe/croatia/lovran,Lovran
3182,7,77000,GBP,2948,state,lucca,2968,country,italy,0,continent,europe,www.bookyogaretreats.com/all/d/europe/italy/lucca,Lucca
6792,5,49000,EUR,1031,state,luxembourg-1,2968,country,belgium,0,continent,europe,www.bookyogaretreats.com/all/d/europe/belgium/luxembourg-1,Luxembourg
4043,3,70000,EUR,3276,state,luzianes-gare,2968,country,portugal,0,continent,europe,www.bookyogaretreats.com/all/d/europe/portugal/luzianes-gare,Luzianes-Gare
4773,4,59500,GBP,2965,state,lycian-coast,3258,country,turkey,0,continent,africa-and-the-middle-east,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/turkey/lycian-coast,Lycian Coast
3541,12,78500,USD,3466,state,machu-picchu,3490,country,peru,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/peru/machu-picchu,Machu Picchu
7508,8,294000,USD,2372,state,madawala-ulpotha,2805,country,sri-lanka,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/sri-lanka/madawala-ulpotha,Madawala Ulpotha
5273,5,45000,GBP,3276,state,madeira,2968,country,portugal,0,continent,europe,www.bookyogaretreats.com/all/d/europe/portugal/madeira,Madeira
1681,4,2500000,INR,2585,state,madhya-pradesh,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/madhya-pradesh,Madhya Pradesh
3756,4,3900000,THB,3513,state,mae-nam,2805,country,thailand,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/mae-nam,Mae Nam
2042,5,700000,THB,3513,state,mae-rim,2805,country,thailand,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/mae-rim,Mae Rim
3521,10,38500,EUR,3276,state,mafra,2968,country,portugal,0,continent,europe,www.bookyogaretreats.com/all/d/europe/portugal/mafra,Mafra
226,6,700000,INR,2585,state,maharashtra,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/maharashtra,Maharashtra
2447,10,24000,USD,3470,state,maine,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/maine,Maine
4633,4,114900,GBP,2585,state,mala-lake,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/mala-lake,Mala Lake
3150,61,15000,GBP,2675,state,malaga,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/malaga,Malaga
682,3,595000,PHP,3522,state,malay,2805,country,philippines,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/philippines/malay,Malay
3099,25,38000,MYR,2805,country,malaysia,0,continent,asia-and-oceania,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/asia-and-oceania/malaysia,Malaysia
3535,11,14500,USD,2805,country,maldives,0,continent,asia-and-oceania,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/asia-and-oceania/maldives,Maldives
2168,52,28500,EUR,2675,state,mallorca,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/mallorca,Mallorca
2876,4,55000,USD,3340,state,malpais,3490,country,costa-rica,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/costa-rica/malpais,Malpais
1324,15,45000,EUR,2968,country,malta,0,continent,europe,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/europe/malta,Malta
2255,4,1450000,PHP,3522,state,mambajao,2805,country,philippines,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/philippines/mambajao,Mambajao
1759,4,143400,USD,2354,state,mambal,2805,country,indonesia,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/indonesia/mambal,Mambal
80,3,195000,USD,3466,state,mancora,3490,country,peru,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/peru/mancora,Mancora
3112,26,2400000,INR,2585,state,mandrem,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/mandrem,Mandrem
3486,21,50000,USD,2585,state,mandrem-beach,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/mandrem-beach,Mandrem Beach
3072,3,85000,GBP,3522,state,manila,2805,country,philippines,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/philippines/manila,Manila
3531,8,103000,USD,3340,state,manuel-antonio,3490,country,costa-rica,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/costa-rica/manuel-antonio,Manuel Antonio
5903,5,78500,USD,3466,state,maras,3490,country,peru,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/peru/maras,Maras
1717,12,90000,EUR,2675,state,marbella,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/marbella,Marbella
2875,3,37000,EUR,2948,state,marche,2968,country,italy,0,continent,europe,www.bookyogaretreats.com/all/d/europe/italy/marche,Marche
2269,3,45500,AUD,2722,state,margaret-river,2805,country,australia,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/australia/margaret-river,Margaret River
3172,9,49000,EUR,2675,state,marina-alta,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/marina-alta,Marina Alta
2861,42,40300,EUR,3437,state,marrakech,3258,country,morocco,0,continent,africa-and-the-middle-east,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/morocco/marrakech,Marrakech
2550,15,45000,EUR,3437,state,marrakesh-tensift-el-haouz,3258,country,morocco,0,continent,africa-and-the-middle-east,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/morocco/marrakesh-tensift-el-haouz,Marrakesh-Tensift-El Haouz
1954,5,64000,EUR,2948,state,martina-franca,2968,country,italy,0,continent,europe,www.bookyogaretreats.com/all/d/europe/italy/martina-franca,Martina Franca
2383,6,39900,USD,3470,state,massachusetts,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/massachusetts,Massachusetts
1534,10,72200,USD,3470,state,maui,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/maui,Maui
862,5,283500,MXN,2650,state,mazunte,3490,country,mexico,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/mexico/mazunte,Mazunte
1579,15,4000000,INR,2585,state,mcleod-ganj,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/mcleod-ganj,McLeod Ganj
7908,3,49000,EUR,2822,state,mecklenburg-vorpommern,2968,country,germany,0,continent,europe,www.bookyogaretreats.com/all/d/europe/germany/mecklenburg-vorpommern,Mecklenburg-Vorpommern
376,6,64900,EUR,3437,state,medina,3258,country,morocco,0,continent,africa-and-the-middle-east,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/morocco/medina,Medina
95,3,59500,EUR,2948,state,mediterranean-sea,2968,country,italy,0,continent,europe,www.bookyogaretreats.com/all/d/europe/italy/mediterranean-sea,Mediterranean Sea
949,4,192000,USD,2354,state,mengwi,2805,country,indonesia,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/indonesia/mengwi,Mengwi
782,4,40300,EUR,3437,state,merzouga,3258,country,morocco,0,continent,africa-and-the-middle-east,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/morocco/merzouga,Merzouga
1157,5,55000,GBP,2948,state,messina,2968,country,italy,0,continent,europe,www.bookyogaretreats.com/all/d/europe/italy/messina,Messina
2650,76,283500,MXN,3490,country,mexico,0,continent,the-americas-and-caribbean,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/mexico,Mexico
3005,16,35000,EUR,3235,state,midi-pyrenees,2968,country,france,0,continent,europe,www.bookyogaretreats.com/all/d/europe/france/midi-pyrenees,Midi-Pyrenees
7293,3,40000,GBP,3383,state,millom,2968,country,united-kingdom,0,continent,europe,www.bookyogaretreats.com/all/d/europe/united-kingdom/millom,Millom
1436,3,47500,EUR,3235,state,mimizan,2968,country,france,0,continent,europe,www.bookyogaretreats.com/all/d/europe/france/mimizan,Mimizan
1427,3,47500,EUR,3235,state,mimizan-plage,2968,country,france,0,continent,europe,www.bookyogaretreats.com/all/d/europe/france/mimizan-plage,Mimizan-Plage
3390,3,164900,USD,2768,state,mindo,3490,country,ecuador,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/ecuador/mindo,Mindo
1396,3,64500,EUR,2675,state,minorca,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/minorca,Minorca
2027,5,78500,AUD,2722,state,mission-beach,2805,country,australia,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/australia/mission-beach,Mission Beach
1942,3,68200,EUR,1747,state,mljet,2968,country,croatia,0,continent,europe,www.bookyogaretreats.com/all/d/europe/croatia/mljet,Mljet
1720,4,79500,GBP,2675,state,monda,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/monda,Monda
7448,3,36000,CAD,3484,state,mont-laurier,3490,country,canada,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/canada/mont-laurier,Mont-Laurier
7046,3,48000,CAD,3484,state,mont-tremblant,3490,country,canada,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/canada/mont-tremblant,Mont-Tremblant
2670,3,142500,USD,3298,state,montego-bay,3490,country,jamaica,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/jamaica/montego-bay,Montego Bay
752,17,41500,USD,3340,state,montezuma,3490,country,costa-rica,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/costa-rica/montezuma,Montezuma
544,4,35300,CAD,3484,state,montreal,3490,country,canada,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/canada/montreal,Montreal
2627,10,57500,GBP,2675,state,moraira,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/moraira,Moraira
5905,4,187000,USD,3466,state,moray,3490,country,peru,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/peru/moray,Moray
5506,3,1312500,INR,2585,state,morjim,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/morjim,Morjim
7118,4,1312500,INR,2585,state,morjim-beach,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/morjim-beach,Morjim Beach
3437,130,9000,EUR,3258,country,morocco,0,continent,africa-and-the-middle-east,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/morocco,Morocco
624,3,41000,GBP,3235,state,morzine,2968,country,france,0,continent,europe,www.bookyogaretreats.com/all/d/europe/france/morzine,Morzine
1305,5,850000,THB,3513,state,mueang-krabi,2805,country,thailand,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/mueang-krabi,Mueang Krabi
3497,31,2060000,THB,3513,state,mueang-phuket,2805,country,thailand,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/mueang-phuket,Mueang Phuket
3018,18,43000,GBP,2965,state,mugla,3258,country,turkey,0,continent,africa-and-the-middle-east,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/turkey/mugla,Mugla
4276,6,1000000,INR,2585,state,mulanthuruthy,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/mulanthuruthy,Mulanthuruthy
2942,3,2000000,INR,2585,state,munnar,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/munnar,Munnar
2685,19,21000,GBP,2675,state,murcia,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/murcia,Murcia
3133,5,77000,EUR,2874,state,mykonos,2968,country,greece,0,continent,europe,www.bookyogaretreats.com/all/d/europe/greece/mykonos,Mykonos
1827,20,1764000,THB,3513,state,na-muang,2805,country,thailand,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/na-muang,Na Muang
4740,3,4410000,THB,3513,state,nai-harn-beach,2805,country,thailand,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/nai-harn-beach,Nai Harn Beach
2256,3,2331000,THB,3513,state,nai-muang,2805,country,thailand,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/nai-muang,Nai Muang
2792,6,105000,EUR,2874,state,naousa,2968,country,greece,0,continent,europe,www.bookyogaretreats.com/all/d/europe/greece/naousa,Naousa
2636,3,49400,USD,2962,state,nassau,3490,country,bahamas,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/bahamas/nassau,Nassau
3080,8,110000,USD,2650,state,nayarit,3490,country,mexico,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/mexico/nayarit,Nayarit
2561,3,82000,ILS,2547,state,negev,3258,country,israel,0,continent,africa-and-the-middle-east,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/israel/negev,Negev
2914,6,41400,USD,3298,state,negril,3490,country,jamaica,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/jamaica/negril,Negril
206,10,135700,USD,2585,state,nelangmangala,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/nelangmangala,Nelangmangala
4070,3,43000,USD,2354,state,nelayan-beach,2805,country,indonesia,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/indonesia/nelayan-beach,Nelayan Beach
2360,23,5000,USD,2805,country,nepal,0,continent,asia-and-oceania,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/asia-and-oceania/nepal,Nepal
2826,30,14900,EUR,2968,country,netherlands,0,continent,europe,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/europe/netherlands,Netherlands
3132,6,20000,USD,3470,state,nevada,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/nevada,Nevada
3121,22,12000,USD,3470,state,nevada-california,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/nevada-california,"Nevada, California"
5792,6,4000000,INR,2585,state,new-delhi,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/new-delhi,New Delhi
2986,10,75000,USD,3470,state,new-england,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/new-england,New England
1404,5,92500,USD,3470,state,new-hampshire,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/new-hampshire,New Hampshire
2680,9,59900,USD,3470,state,new-mexico,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/new-mexico,New Mexico
2637,3,49400,USD,2962,state,new-providence,3490,country,bahamas,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/bahamas/new-providence,New Providence
3063,52,22000,AUD,2722,state,new-south-wales,2805,country,australia,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/australia/new-south-wales,New South Wales
2682,24,29900,USD,3470,state,new-york,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/new-york,New York
2373,23,15000,NZD,2805,country,new-zealand,0,continent,asia-and-oceania,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/asia-and-oceania/new-zealand,New Zealand
2464,17,26600,USD,3490,country,nicaragua,0,continent,the-americas-and-caribbean,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/nicaragua,Nicaragua
2066,18,88800,USD,3340,state,nicoya,3490,country,costa-rica,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/costa-rica/nicoya,Nicoya
393,52,17600,USD,3340,state,nicoya-peninsula,3490,country,costa-rica,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/costa-rica/nicoya-peninsula,Nicoya Peninsula
1678,4,42000,AUD,2722,state,nobbys-creek,2805,country,australia,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/australia/nobbys-creek,Nobbys Creek
6946,6,31000,EUR,2822,state,nordfriesland,2968,country,germany,0,continent,europe,www.bookyogaretreats.com/all/d/europe/germany/nordfriesland,Nordfriesland
2412,18,32000,USD,2354,state,north-bali,2805,country,indonesia,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/indonesia/north-bali,North Bali
720,4,29500,EUR,2826,state,north-brabant,2968,country,netherlands,0,continent,europe,www.bookyogaretreats.com/all/d/europe/netherlands/north-brabant,North Brabant
5438,12,1312500,INR,2585,state,north-goa,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/north-goa,North Goa
1760,3,17000,EUR,2826,state,north-holland,2968,country,netherlands,0,continent,europe,www.bookyogaretreats.com/all/d/europe/netherlands/north-holland,North Holland
2108,3,45000,NZD,2373,state,north-island,2805,country,new-zealand,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/new-zealand/north-island,North Island
508,4,14500,USD,3535,state,north-male-atoll,2805,country,maldives,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/maldives/north-male-atoll,North MalÕ© Atoll
