Keyword state,Keyword,Match type,Campaign,Ad group,Keyword max CPC,Ad group max CPC
enabled,[Savinja yoga deals retreat],Exact,Longtail Slovenia - Savinja,Longtail Retreats Savinja,0.2,0.1
enabled,[Luxembourg yoga retreat deals],Exact,Longtail Belgium - Luxembourg,Longtail Retreats Luxembourg,0.2,0.1
enabled,[yoga center package Cook Islands],Exact,Longtail Cook Islands,Longtail Retreats Cook Islands,0.2,0.1
enabled,[yoga centre retreats in Colares],Exact,Longtail Portugal - Colares,Longtail Retreats Colares,0.3,0.1
enabled,[Wallingford yoga training package],Exact,Longtail United Kingdom - Wallingford,Longtail Retreats Wallingford,0.2,0.1
enabled,[Algarve yoga package retreat],Exact,Longtail Portugal - Algarve,Longtail Retreats Algarve,0.55,0.1
enabled,[yoga deal Villaverde],Exact,Longtail Spain - Villaverde,Longtail Retreats Villaverde,0.25,0.1
enabled,[yoga deals Karikode],Exact,Longtail India - Karikode,Longtail Retreats Karikode,0.2,0.1
enabled,[yoga centres deals in San Marcos La Laguna],Exact,Longtail Guatemala - San Marcos La Laguna,Longtail Retreats San Marcos La Laguna,0.25,0.1
enabled,[yoga trainings deals in Malaysia],Exact,Longtail Malaysia,Longtail Retreats Malaysia,0.35,0.1
enabled,[Mambal yoga vacation],Exact,Longtail Indonesia - Mambal,Longtail Retreats Mambal,0.2,0.1
enabled,[East Tyrol yoga vacation retreat],Exact,Longtail Austria - East Tyrol,Longtail Retreats East Tyrol,0.2,0.1
enabled,[yoga resort packages Amieira],Exact,Longtail Portugal - Amieira,Longtail Retreats Amieira,0.25,0.1
enabled,[yoga deal packages Campania],Exact,Longtail Italy - Campania,Longtail Retreats Campania,0.2,0.1
enabled,[Brisas de Zicatela yoga centre resorts],Exact,Longtail Mexico - Brisas de Zicatela,Longtail Retreats Brisas de Zicatela,0.2,0.1
enabled,[Bahia yoga camp resort],Exact,Longtail Brazil - Bahia,Longtail Retreats Bahia,0.2,0.1
enabled,[yoga retreat packages Taroudant],Exact,Longtail Morocco - Taroudant,Longtail Retreats Taroudant,0.2,0.1
enabled,[yoga vacations package in Dhulikhel],Exact,Longtail Nepal - Dhulikhel,Longtail Retreats Dhulikhel,0.2,0.1
enabled,[Pucon yoga trainings deals],Exact,Longtail Chile - Pucon,Longtail Retreats Pucon,0.2,0.1
enabled,[Karangasem yoga vacation retreat],Exact,Longtail Indonesia - Karangasem,Longtail Retreats Karangasem,0.3,0.1
enabled,[yoga resort retreats Auroville],Exact,Longtail India - Auroville,Longtail Retreats Auroville,0.25,0.1
enabled,[yoga packages retreat Amantani],Exact,Longtail Peru - Amantani,Longtail Retreats Amantani,0.2,0.1
enabled,[San Diego yoga resorts retreats],Exact,Longtail USA - San Diego,Longtail Retreats San Diego,0.25,0.1
enabled,[Vichit yoga deals package],Exact,Longtail Thailand - Vichit,Longtail Retreats Vichit,0.3,0.1
enabled,[Agios Pavlos yoga vacation retreats],Exact,Longtail Greece - Agios Pavlos,Longtail Retreats Agios Pavlos,0.2,0.1
enabled,[yoga retreats in Chumphon],Exact,Longtail Thailand - Chumphon,Longtail Retreats Chumphon,0.25,0.1
enabled,[yoga centres Anaga Mountains],Exact,Longtail Spain - Anaga Mountains,Longtail Retreats Anaga Mountains,0.2,0.1
enabled,[yoga centres deal in Gwynedd],Exact,Longtail United Kingdom - Gwynedd,Longtail Retreats Gwynedd,0.2,0.1
enabled,[yoga package deal in Casablanca],Exact,Longtail Morocco - Casablanca,Longtail Retreats Casablanca,0.25,0.1
enabled,[yoga resorts retreats Maras],Exact,Longtail Peru - Maras,Longtail Retreats Maras,0.2,0.1
enabled,[yoga centres resort in Karikode],Exact,Longtail India - Karikode,Longtail Retreats Karikode,0.2,0.1
enabled,[yoga centres retreats Bahamas],Exact,Longtail Bahamas,Longtail Retreats Bahamas,0.3,0.1
enabled,[yoga centres retreats Sabine Hills],Exact,Longtail Italy - Sabine Hills,Longtail Retreats Sabine Hills,0.2,0.1
enabled,[New England yoga packages retreats],Exact,Longtail USA - New England,Longtail Retreats New England,0.25,0.1
enabled,[yoga centres in San Juanillo],Exact,Longtail Costa Rica - San Juanillo,Longtail Retreats San Juanillo,0.2,0.1
enabled,[Cahuita yoga package resorts],Exact,Longtail Costa Rica - Cahuita,Longtail Retreats Cahuita,0.25,0.1
enabled,[Dominican Republic yoga vacations resort],Exact,Longtail Dominican Republic,Longtail Retreats Dominican Republic,0.25,0.1
enabled,[Quito yoga training],Exact,Longtail Ecuador - Quito,Longtail Retreats Quito,0.3,0.1
enabled,[yoga retreats resorts New Delhi],Exact,Longtail India - New Delhi,Longtail Retreats New Delhi,0.25,0.1
enabled,[yoga center deals Big Pine Key],Exact,Longtail USA - Big Pine Key,Longtail Retreats Big Pine Key,0.2,0.1
enabled,[yoga resorts deals Witham Friary],Exact,Longtail United Kingdom - Witham Friary,Longtail Retreats Witham Friary,0.2,0.1
enabled,[yoga resort in Jordan],Exact,Longtail Jordan,Longtail Retreats Jordan,0.25,0.1
enabled,[Canning yoga centres resort],Exact,Longtail Argentina - Canning,Longtail Retreats Canning,0.2,0.1
enabled,[yoga vacations deals in Tejakula],Exact,Longtail Indonesia - Tejakula,Longtail Retreats Tejakula,0.25,0.1
enabled,[yoga camps resorts Honduras],Exact,Longtail Honduras,Longtail Retreats Honduras,0.2,0.1
enabled,[yoga trainings retreats Cape Town],Exact,Longtail South Africa - Cape Town,Longtail Retreats Cape Town,0.25,0.1
enabled,[yoga retreats package Austrian Alps],Exact,Longtail Austria - Austrian Alps,Longtail Retreats Austrian Alps,0.25,0.1
enabled,[yoga deal resorts in Lagoa de Obidos],Exact,Longtail Portugal - Lagoa de Obidos,Longtail Retreats Lagoa de Obidos,0.2,0.1
enabled,[yoga package deals in Phokara],Exact,Longtail Nepal - Phokara,Longtail Retreats Phokara,0.25,0.1
enabled,[yoga vacations retreats Gili Air],Exact,Longtail Indonesia - Gili Air,Longtail Retreats Gili Air,0.25,0.1
enabled,[yoga vacations packages in Luxembourg],Exact,Longtail Belgium - Luxembourg,Longtail Retreats Luxembourg,0.2,0.1
enabled,[yoga centres in Phang Nga],Exact,Longtail Thailand - Phang Nga,Longtail Retreats Phang Nga,0.3,0.1
enabled,[yoga retreat resort Abel Tasman National Park],Exact,Longtail New Zealand - Abel Tasman National Park,Longtail Retreats Abel Tasman National Park,0.2,0.1
enabled,[Byron Shire yoga centers deals],Exact,Longtail Australia - Byron Shire,Longtail Retreats Byron Shire,0.2,0.1
enabled,[yoga center Morzine],Exact,Longtail France - Morzine,Longtail Retreats Morzine,0.2,0.1
enabled,[yoga resorts retreat San Carlos],Exact,Longtail Spain - San Carlos,Longtail Retreats San Carlos,0.25,0.1
enabled,[yoga center deal in Solola],Exact,Longtail Guatemala - Solola,Longtail Retreats Solola,0.25,0.1
enabled,[yoga training retreats in Koh Lanta],Exact,Longtail Thailand - Koh Lanta,Longtail Retreats Koh Lanta,0.2,0.1
enabled,[yoga centers package Kathmandu Valley],Exact,Longtail Nepal - Kathmandu Valley,Longtail Retreats Kathmandu Valley,0.25,0.1
enabled,[yoga camps deal in La Magdalena],Exact,Longtail Spain - La Magdalena,Longtail Retreats La Magdalena,0.2,0.1
enabled,[yoga retreat package in Belgium],Exact,Longtail Belgium,Longtail Retreats Belgium,0.3,0.1
enabled,[yoga camps retreats Mission Beach],Exact,Longtail Australia - Mission Beach,Longtail Retreats Mission Beach,0.2,0.1
enabled,[Koh Yao Noi yoga trainings deals],Exact,Longtail Thailand - Koh Yao Noi,Longtail Retreats Koh Yao Noi,0.2,0.1
enabled,[yoga centre resorts in Puerto Jiménez],Exact,Longtail Costa Rica - Puerto Jiménez,Longtail Retreats Puerto Jiménez,0.2,0.1
enabled,[yoga package resort in Kovalam],Exact,Longtail India - Kovalam,Longtail Retreats Kovalam,0.35,0.1
enabled,[yoga vacation package in Rome],Exact,Longtail Italy - Rome,Longtail Retreats Rome,0.2,0.1
enabled,[yoga vacation resort in El Salvador],Exact,Longtail El Salvador,Longtail Retreats El Salvador,0.2,0.1
enabled,[East Bali yoga camps deal],Exact,Longtail Indonesia - East Bali,Longtail Retreats East Bali,0.3,0.1
enabled,[Taroudant yoga training deals],Exact,Longtail Morocco - Taroudant,Longtail Retreats Taroudant,0.2,0.1
enabled,[yoga retreat in Cumbria],Exact,Longtail United Kingdom - Cumbria,Longtail Retreats Cumbria,0.2,0.1
enabled,[yoga camps Nicaragua],Exact,Longtail Nicaragua,Longtail Retreats Nicaragua,0.3,0.1
enabled,[yoga centre retreat Maui],Exact,Longtail USA - Maui,Longtail Retreats Maui,0.25,0.1
enabled,[yoga center retreat Aegean],Exact,Longtail Turkey - Aegean,Longtail Retreats Aegean,0.3,0.1
enabled,[yoga vacations Oia],Exact,Longtail Greece - Oia,Longtail Retreats Oia,0.25,0.1
enabled,[yoga centers deal Cancun],Exact,Longtail Mexico - Cancun,Longtail Retreats Cancun,0.2,0.1
enabled,[yoga retreat resort in Canada],Exact,Longtail Canada,Longtail Retreats Canada,0.45,0.1
enabled,[yoga packages deals Krakow],Exact,Longtail Poland - Krakow,Longtail Retreats Krakow,0.2,0.1
enabled,[yoga centres resorts Viluppuram district],Exact,Longtail India - Viluppuram district,Longtail Retreats Viluppuram district,0.2,0.1
enabled,[yoga training resort Chengdu],Exact,Longtail China - Chengdu,Longtail Retreats Chengdu,0.2,0.1
enabled,[Sweden yoga center packages],Exact,Longtail Sweden,Longtail Retreats Sweden,0.3,0.1
enabled,[yoga centres resort in North Western],Exact,Longtail Sri Lanka - North Western,Longtail Retreats North Western,0.2,0.1
enabled,[Canggu yoga deal],Exact,Longtail Indonesia - Canggu,Longtail Retreats Canggu,0.5,0.1
enabled,[yoga trainings deals in Talamanca],Exact,Longtail Costa Rica - Talamanca,Longtail Retreats Talamanca,0.3,0.1
enabled,[yoga retreat resorts Aourir],Exact,Longtail Morocco - Aourir,Longtail Retreats Aourir,0.25,0.1
enabled,[yoga vacations resorts Slovenia],Exact,Longtail Slovenia,Longtail Retreats Slovenia,0.25,0.1
enabled,[yoga camp deals in Palawan],Exact,Longtail Philippines - Palawan,Longtail Retreats Palawan,0.2,0.1
enabled,[Minorca yoga retreat deal],Exact,Longtail Spain - Minorca,Longtail Retreats Minorca,0.2,0.1
